model,hardware,prompt_size,batch_size,token_size,peak_power,average_power,prompt_time,token_time,e2e_time,tensor_parallel
llama2-70b,h100-80gb,128,1,128,0.0,0.0,58.18541598273441,30.09794084318569,3883.305072784424,8
llama2-70b,h100-80gb,128,1,128,0.0,0.0,60.70199998794124,29.836079989391283,3852.660655975342,8
llama2-70b,h100-80gb,128,1,128,0.0,0.0,49.38628303352744,30.492427175879243,3924.9308109283447,8
llama2-70b,a100-80gb,256,1,128,0.6578093749999999,0.429959375,67.77533912099898,42.97898784939816,5528.788328170776,8
llama2-70b,a100-80gb,256,1,128,0.6578093749999999,0.429959375,66.75650901161134,43.48343788411498,5591.968297958374,8
llama2-70b,a100-80gb,256,1,128,0.6578093749999999,0.429959375,66.4473669603467,43.97206996956209,5653.585195541382,8
llama2-70b,a100-80gb,256,1,128,0.6578093749999999,0.429959375,68.30192799679935,43.75341916860148,5627.587795257568,8
llama2-70b,a100-80gb,256,1,128,0.6578093749999999,0.429959375,65.98984589800239,43.19175304001652,5553.733348846436,8
llama2-70b,h100-80gb,256,1,128,0.0,0.0,51.65851098718122,28.544338275201795,3679.729461669922,8
llama2-70b,h100-80gb,256,1,128,0.0,0.0,50.19188596634194,27.899439818790466,3596.404552459717,8
llama2-70b,h100-80gb,256,1,128,0.0,0.0,51.621083985082805,28.266553230323336,3644.498825073242,8
llama2-70b,h100-80gb,256,1,128,0.0,0.0,52.03014699509367,28.89409265343437,3724.5430946350098,8
llama2-70b,h100-80gb,256,1,128,0.0,0.0,57.027539995033294,28.21548777315252,3643.296241760254,8
llama2-70b,a100-80gb,512,1,128,0.748775,0.434925,94.41493987105788,44.8434887138584,5792.41418838501,8
llama2-70b,a100-80gb,512,1,128,0.748775,0.434925,94.31009995751084,44.78259826277009,5784.522294998169,8
llama2-70b,a100-80gb,512,1,128,0.748775,0.434925,103.8918630219996,44.85229566861971,5803.029537200928,8
llama2-70b,a100-80gb,512,1,128,0.748775,0.434925,92.83238695934416,45.09566396870834,5822.993755340576,8
llama2-70b,a100-80gb,512,1,128,0.748775,0.434925,93.17487897351384,44.995521637061096,5810.368776321411,8
llama2-70b,h100-80gb,512,1,128,0.0,0.0,54.47395599912852,29.761910550827967,3837.6717567443848,8
llama2-70b,h100-80gb,512,1,128,0.0,0.0,53.15982300089672,29.794271432658967,3840.522050857544,8
llama2-70b,h100-80gb,512,1,128,0.0,0.0,53.385632985737175,29.763395180760728,3836.827278137207,8
llama2-70b,h100-80gb,512,1,128,0.0,0.0,53.34229301661253,29.48888961416413,3801.809549331665,8
llama2-70b,h100-80gb,512,1,128,0.0,0.0,68.89664201298729,29.67986395705389,3841.404438018799,8
llama2-70b,a100-80gb,1024,1,128,0.744271875,0.43030625,154.4580771587789,44.499903765147714,5809.967994689941,8
llama2-70b,a100-80gb,1024,1,128,0.744271875,0.43030625,154.66725593432784,44.34671717160565,5790.639162063599,8
llama2-70b,a100-80gb,1024,1,128,0.744271875,0.43030625,156.00497694686055,44.96614446709534,5870.510101318359,8
llama2-70b,a100-80gb,1024,1,128,0.744271875,0.43030625,154.39321310259402,45.06257432512939,5880.904197692871,8
llama2-70b,a100-80gb,1024,1,128,0.744271875,0.43030625,153.57980178669095,45.02745878362045,5875.7030963897705,8
llama2-70b,h100-80gb,1024,1,128,0.0,0.0,77.42019998840988,29.6844053554246,3850.7161140441895,8
llama2-70b,h100-80gb,1024,1,128,0.0,0.0,79.76204896112904,29.740288456274914,3860.6207370758057,8
llama2-70b,h100-80gb,1024,1,128,0.0,0.0,78.88381101656705,29.466634612589136,3824.484825134277,8
llama2-70b,h100-80gb,1024,1,128,0.0,0.0,77.55199895473197,30.06722572246772,3899.932622909546,8
llama2-70b,h100-80gb,1024,1,128,0.0,0.0,77.91327801533043,30.13753804229713,3909.415245056152,8
llama2-70b,a100-80gb,2048,1,128,0.98930625,0.4367171875,274.3628730531782,45.088084614432354,6006.159782409668,8
llama2-70b,a100-80gb,2048,1,128,0.98930625,0.4367171875,274.2223530076444,45.173223414568334,6016.897678375244,8
llama2-70b,a100-80gb,2048,1,128,0.98930625,0.4367171875,273.8796330522746,45.43663056083317,6049.998760223389,8
llama2-70b,a100-80gb,2048,1,128,0.98930625,0.4367171875,273.75831990502775,45.68467228526733,6081.236600875855,8
llama2-70b,a100-80gb,2048,1,128,0.98930625,0.4367171875,274.5757189113647,46.17220247127703,6143.859624862671,8
llama2-70b,h100-80gb,2048,1,128,0.0,0.0,136.92851294763386,31.630652397962685,4160.524368286133,8
llama2-70b,h100-80gb,2048,1,128,0.0,0.0,136.8006700067781,31.72412348038509,4172.935485839844,8
llama2-70b,h100-80gb,2048,1,128,0.0,0.0,135.66924002952874,31.04783789260225,4085.4787826538086,8
llama2-70b,h100-80gb,2048,1,128,0.0,0.0,136.7973550222814,30.865676063534572,4063.333511352539,8
llama2-70b,h100-80gb,2048,1,128,0.0,0.0,136.68489299016073,30.86843764534088,4063.742399215698,8
llama2-70b,a100-80gb,4096,1,128,1.002371875,0.3873031249999999,634.3546728603542,46.56507674692653,6559.8626136779785,8
llama2-70b,a100-80gb,4096,1,128,1.002371875,0.3873031249999999,661.2224359996617,46.48172381832668,6577.081680297852,8
llama2-70b,a100-80gb,4096,1,128,1.002371875,0.3873031249999999,662.4926009681076,46.38575948591483,6565.056085586548,8
llama2-70b,a100-80gb,4096,1,128,1.002371875,0.3873031249999999,636.7926490493119,46.29731726077363,6528.4857749938965,8
llama2-70b,a100-80gb,4096,1,128,1.002371875,0.3873031249999999,661.7797499056906,46.57912038033828,5331.4528465271,8
llama2-70b,h100-80gb,4096,1,128,0.0,0.0,418.57867897488177,30.32283551851654,4284.865140914917,8
llama2-70b,h100-80gb,4096,1,128,0.0,0.0,368.83407103596255,30.56068584097432,4265.449285507202,8
llama2-70b,h100-80gb,4096,1,128,0.0,0.0,390.2908279560506,30.33856923350932,4258.655786514282,8
llama2-70b,h100-80gb,4096,1,128,0.0,0.0,322.0707940054126,30.58689014984324,4221.658229827881,8
llama2-70b,h100-80gb,4096,1,128,0.0,0.0,393.4644620167092,31.02337393385824,3510.730981826782,8
llama2-70b,a100-80gb,8192,1,128,0.953425,0.1732187499999999,1588.1737819872797,46.51014871095989,7528.549909591675,8
llama2-70b,a100-80gb,8192,1,128,0.953425,0.1732187499999999,1549.8196608386934,46.61383354068389,7501.42240524292,8
llama2-70b,a100-80gb,8192,1,128,0.953425,0.1732187499999999,1560.1458789315077,46.410347305707575,7485.470294952393,8
llama2-70b,a100-80gb,8192,1,128,0.953425,0.1732187499999999,1500.8403949905187,45.91418634623465,7365.147590637207,8
llama2-70b,a100-80gb,8192,1,128,0.953425,0.1732187499999999,1522.8434391319752,46.67058933570277,7479.726791381836,8
llama2-70b,h100-80gb,8192,1,128,0.0,0.0,827.062266995199,31.4496002567008,4865.450143814087,8
llama2-70b,h100-80gb,8192,1,128,0.0,0.0,876.950814970769,31.43918711745261,4912.925720214844,8
llama2-70b,h100-80gb,8192,1,128,0.0,0.0,844.885271973908,31.332608624489783,4867.3996925354,8
llama2-70b,h100-80gb,8192,1,128,0.0,0.0,841.8199209845625,31.412473946212117,4874.608993530273,8
llama2-70b,h100-80gb,8192,1,128,0.0,0.0,851.1916970019229,31.223917781929007,4859.56883430481,8
llama2-70b,a100-80gb,512,1,128,0.748775,0.434925,94.41493987105788,44.8434887138584,5792.41418838501,8
llama2-70b,a100-80gb,512,1,128,0.748775,0.434925,94.31009995751084,44.78259826277009,5784.522294998169,8
llama2-70b,a100-80gb,512,1,128,0.748775,0.434925,103.8918630219996,44.85229566861971,5803.029537200928,8
llama2-70b,a100-80gb,512,1,128,0.748775,0.434925,92.83238695934416,45.09566396870834,5822.993755340576,8
llama2-70b,a100-80gb,512,1,128,0.748775,0.434925,93.17487897351384,44.995521637061096,5810.368776321411,8
llama2-70b,h100-80gb,512,1,128,0.0,0.0,54.47395599912852,29.761910550827967,3837.6717567443848,8
llama2-70b,h100-80gb,512,1,128,0.0,0.0,53.15982300089672,29.794271432658967,3840.522050857544,8
llama2-70b,h100-80gb,512,1,128,0.0,0.0,53.385632985737175,29.763395180760728,3836.827278137207,8
llama2-70b,h100-80gb,512,1,128,0.0,0.0,53.34229301661253,29.48888961416413,3801.809549331665,8
llama2-70b,h100-80gb,512,1,128,0.0,0.0,68.89664201298729,29.67986395705389,3841.404438018799,8
llama2-70b,a100-80gb,512,1,256,0.0,0.0,93.40615198016168,45.74747168431607,11763.597011566162,8
llama2-70b,a100-80gb,512,1,256,0.0,0.0,92.73171902168542,45.63312404423806,11733.649730682371,8
llama2-70b,a100-80gb,512,1,256,0.0,0.0,92.72280894219875,46.108595095118325,11854.917287826538,8
llama2-70b,a100-80gb,512,1,256,0.0,0.0,94.40465201623738,46.15044883342789,11867.22731590271,8
llama2-70b,a100-80gb,512,1,256,0.0,0.0,92.8341910475865,45.90339409649168,10975.974082946776,8
llama2-70b,h100-80gb,512,1,256,0.0,0.0,54.713760036975145,31.658963433822947,8133.632898330688,8
llama2-70b,h100-80gb,512,1,256,0.0,0.0,54.11062698112801,31.56436680902855,8109.007596969604,8
llama2-70b,h100-80gb,512,1,256,0.0,0.0,52.92032100260258,31.51261921533767,8094.793558120727,8
llama2-70b,h100-80gb,512,1,256,0.0,0.0,53.95032302476466,31.268760525648865,8033.231735229492,8
llama2-70b,h100-80gb,512,1,256,0.0,0.0,53.42870100867003,31.380263311918117,7496.044397354126,8
llama2-70b,a100-80gb,512,1,512,0.0,0.0,92.8284099791199,44.7194017069039,12306.27417564392,8
llama2-70b,a100-80gb,512,1,512,0.0,0.0,92.99694304354487,44.854640110204016,13599.63345527649,8
llama2-70b,a100-80gb,512,1,512,0.0,0.0,92.97234006226064,44.98672562659701,15124.297380447388,8
llama2-70b,a100-80gb,512,1,512,0.0,0.0,92.7505660802126,44.99136355164262,23091.90845489502,8
llama2-70b,a100-80gb,512,1,512,0.0,0.0,92.53254695795476,45.58266862752696,17510.995626449585,8
llama2-70b,h100-80gb,512,1,512,0.0,0.0,55.36824697628617,30.016677149429903,8255.714893341064,8
llama2-70b,h100-80gb,512,1,512,0.0,0.0,54.2859059642069,30.37823644833942,15587.048530578611,8
llama2-70b,h100-80gb,512,1,512,0.0,0.0,51.48250004276633,30.6660859915519,15731.643915176392,8
llama2-70b,h100-80gb,512,1,512,0.0,0.0,53.21380594978109,30.65791860274759,15729.82931137085,8
llama2-70b,h100-80gb,512,1,512,0.0,0.0,53.82882902631536,30.741375746323303,5038.013219833374,8
llama2-70b,a100-80gb,512,1,1024,0.0,0.0,93.15213502850384,44.31194424915462,10333.81462097168,8
llama2-70b,a100-80gb,512,1,1024,0.0,0.0,93.27823901548982,44.57875031208083,29793.608903884888,8
llama2-70b,a100-80gb,512,1,1024,0.0,0.0,97.35794109292328,44.90877466945473,25794.695138931274,8
llama2-70b,a100-80gb,512,1,1024,0.0,0.0,93.3603079756722,45.05801645131281,29301.349401474,8
llama2-70b,a100-80gb,512,1,1024,0.0,0.0,92.5999319879338,44.76066067737447,30271.1193561554,8
llama2-70b,h100-80gb,512,1,1024,0.0,0.0,54.815868963487446,31.895158492435822,5385.483503341675,8
llama2-70b,h100-80gb,512,1,1024,0.0,0.0,53.93693799851462,31.85711002667328,18415.164470672607,8
llama2-70b,h100-80gb,512,1,1024,0.0,0.0,54.77639904711396,31.92576185354275,32735.32629013061,8
llama2-70b,h100-80gb,512,1,1024,0.0,0.0,58.91029100166634,31.719739363505667,26910.468101501465,8
llama2-70b,h100-80gb,512,1,1024,0.0,0.0,53.49407799076289,31.763133178660272,26210.474967956543,8
llama2-70b,a100-80gb,512,1,2048,0.0,0.0,92.65878598671408,45.35456829920041,10573.686599731443,8
llama2-70b,a100-80gb,512,1,2048,0.0,0.0,93.16374408081174,45.27112234323691,30253.06534767151,8
llama2-70b,a100-80gb,512,1,2048,0.0,0.0,92.6406499929726,45.13962770620088,25920.921564102173,8
llama2-70b,a100-80gb,512,1,2048,0.0,0.0,92.4834959441796,45.73510100534703,29738.112926483154,8
llama2-70b,a100-80gb,512,1,2048,0.0,0.0,92.39860402885824,45.904806336645,31041.693210601807,8
llama2-70b,h100-80gb,512,1,2048,0.0,0.0,60.36438897717744,30.33525510732932,5130.423784255981,8
llama2-70b,h100-80gb,512,1,2048,0.0,0.0,50.91930303024128,30.58121932624797,17676.445960998535,8
llama2-70b,h100-80gb,512,1,2048,0.0,0.0,74.07271803822368,30.947295414615088,63459.84601974487,8
llama2-70b,h100-80gb,512,1,2048,0.0,0.0,54.632823972497135,30.838366565910093,26900.58445930481,8
llama2-70b,h100-80gb,512,1,2048,0.0,0.0,54.05202001566067,30.76411931656728,33361.00196838379,8
llama2-70b,a100-80gb,512,1,4096,0.0,0.0,93.20667898282407,46.10560035627351,10747.826337814333,8
llama2-70b,a100-80gb,512,1,4096,0.0,0.0,92.8353569470346,45.826825729288814,30623.093605041504,8
llama2-70b,a100-80gb,512,1,4096,0.0,0.0,92.6344629842788,45.98018481665604,26401.753664016724,8
llama2-70b,a100-80gb,512,1,4096,0.0,0.0,92.34120696783066,45.8909108033648,29838.87267112732,8
llama2-70b,a100-80gb,512,1,4096,0.0,0.0,92.5279250368476,45.98960230415079,31099.26462173462,8
llama2-70b,h100-80gb,512,1,4096,0.0,0.0,55.6789500406012,29.76000921774243,5029.987335205078,8
llama2-70b,h100-80gb,512,1,4096,0.0,0.0,53.28754702350125,29.926081015118044,17301.568031311035,8
llama2-70b,h100-80gb,512,1,4096,0.0,0.0,53.85797604685649,30.641700285926657,89976.10521316528,8
llama2-70b,h100-80gb,512,1,4096,0.0,0.0,53.88568399939686,30.64319357831355,12227.302074432371,8
llama2-70b,h100-80gb,512,1,4096,0.0,0.0,53.149896033573896,30.56174722271708,6537.442445755005,8
llama2-70b,a100-80gb,512,1,8192,0.0,0.0,93.01247401162982,44.61609766046513,10403.987884521484,8
llama2-70b,a100-80gb,512,1,8192,0.0,0.0,93.03771099075676,45.0393265758588,30100.60167312622,8
llama2-70b,a100-80gb,512,1,8192,0.0,0.0,92.83361199777572,45.03313963927518,25861.70768737793,8
llama2-70b,a100-80gb,512,1,8192,0.0,0.0,93.0164810270071,45.01725314418572,29274.83582496643,8
llama2-70b,a100-80gb,512,1,8192,0.0,0.0,95.71896493434906,45.327261991720114,30657.419681549072,8
llama2-70b,h100-80gb,512,1,8192,0.0,0.0,57.8706490341574,30.04613874199895,5079.939365386963,8
llama2-70b,h100-80gb,512,1,8192,0.0,0.0,52.625243028160185,30.061407333050735,17378.573894500732,8
llama2-70b,h100-80gb,512,1,8192,0.0,0.0,53.289110015612096,30.92522008953479,90808.28976631165,8
llama2-70b,h100-80gb,512,1,8192,0.0,0.0,53.2743219519034,30.974374852091614,12358.5786819458,8
llama2-70b,h100-80gb,512,1,8192,0.0,0.0,53.53103403467685,30.805513831646238,6589.636325836182,8
bloom-176b,a100-80gb,512,1,128,0.87645,0.6349171874999999,174.10922795534134,48.739721153415445,6367.329359054565,8
bloom-176b,a100-80gb,512,1,128,0.87645,0.6349171874999999,173.68607898242772,48.89436367730514,6386.5368366241455,8
bloom-176b,a100-80gb,512,1,128,0.87645,0.6349171874999999,173.8100030925125,48.93792824871017,6392.416715621948,8
bloom-176b,a100-80gb,512,1,128,0.87645,0.6349171874999999,174.38230104744434,48.60113139308285,6349.849224090576,8
bloom-176b,a100-80gb,512,1,128,0.87645,0.6349171874999999,173.75681595876813,48.76417296711268,6369.895458221436,8
bloom-176b,h100-80gb,512,1,128,0.0,0.0,77.13962200796232,36.113174168363685,4667.148113250732,8
bloom-176b,h100-80gb,512,1,128,0.0,0.0,75.17364900559187,35.866533130623665,4633.224248886108,8
bloom-176b,h100-80gb,512,1,128,0.0,0.0,76.44850300857797,35.55547339909556,4595.273494720459,8
bloom-176b,h100-80gb,512,1,128,0.0,0.0,75.49105503130704,36.17727464774448,4673.201560974121,8
bloom-176b,h100-80gb,512,1,128,0.0,0.0,75.32607298344374,36.149362725018726,4670.058965682983,8
bloom-176b,a100-80gb,512,2,128,1.006340625,0.6303484375,285.4763069190085,50.17110911439958,6661.46183013916,8
bloom-176b,a100-80gb,512,2,128,1.006340625,0.6303484375,285.85720993578434,50.36505348943761,6686.204433441162,8
bloom-176b,a100-80gb,512,2,128,1.006340625,0.6303484375,286.83256288059056,49.89792034396623,6628.050804138184,8
bloom-176b,a100-80gb,512,2,128,1.006340625,0.6303484375,287.10006503388286,49.99078622667163,6639.774322509766,8
bloom-176b,a100-80gb,512,2,128,1.006340625,0.6303484375,287.1825632173568,49.88045708686993,6626.023769378662,8
bloom-176b,h100-80gb,512,2,128,0.0,0.0,130.43397397268564,37.35118057426637,4878.562211990356,8
bloom-176b,h100-80gb,512,2,128,0.0,0.0,130.6721229921095,36.94050086709839,4826.837539672852,8
bloom-176b,h100-80gb,512,2,128,0.0,0.0,131.25112699344754,36.91206607457954,4823.895454406738,8
bloom-176b,h100-80gb,512,2,128,0.0,0.0,132.46205198811367,36.84482189018177,4816.124200820923,8
bloom-176b,h100-80gb,512,2,128,0.0,0.0,131.30242901388556,36.88094364002523,4819.710493087769,8
bloom-176b,a100-80gb,512,4,128,1.013009375,0.6324375,526.0729461442679,51.185889994564256,7033.3569049835205,8
bloom-176b,a100-80gb,512,4,128,1.013009375,0.6324375,526.7308270558715,51.07358010581101,7019.38271522522,8
bloom-176b,a100-80gb,512,4,128,1.013009375,0.6324375,529.6697430312634,50.968275812461854,7009.092569351196,8
bloom-176b,a100-80gb,512,4,128,1.013009375,0.6324375,532.6834737788886,51.00358371241531,7016.592502593994,8
bloom-176b,a100-80gb,512,4,128,1.013009375,0.6324375,528.6308131180704,50.95084675763712,7005.749225616455,8
bloom-176b,h100-80gb,512,4,128,0.0,0.0,237.58132895454764,38.2130274110965,5096.785068511963,8
bloom-176b,h100-80gb,512,4,128,0.0,0.0,238.38516703108328,38.19565614043757,5095.47758102417,8
bloom-176b,h100-80gb,512,4,128,0.0,0.0,238.8338960008696,38.05826540017046,5078.348875045776,8
bloom-176b,h100-80gb,512,4,128,0.0,0.0,257.45070597622544,37.72901139986577,5054.7637939453125,8
bloom-176b,h100-80gb,512,4,128,0.0,0.0,239.21050602803007,37.852552047963655,5052.738904953003,8
bloom-176b,a100-80gb,512,8,128,1.0180125,0.642875,1318.4093041345477,52.76633965724155,8030.051231384277,8
bloom-176b,a100-80gb,512,8,128,1.0180125,0.642875,1303.0332340858877,53.01962109964605,8046.708345413208,8
bloom-176b,a100-80gb,512,8,128,1.0180125,0.642875,1331.4038761891425,52.791943069635415,8046.050310134888,8
bloom-176b,a100-80gb,512,8,128,1.0180125,0.642875,1333.8821539655328,53.0964970024024,8087.174654006958,8
bloom-176b,a100-80gb,512,8,128,1.0180125,0.642875,1322.1838949248197,52.95289854893065,8057.198524475098,8
bloom-176b,h100-80gb,512,8,128,0.0,0.0,620.4111009719782,37.91342778809691,5444.7009563446045,8
bloom-176b,h100-80gb,512,8,128,0.0,0.0,638.2329449988902,37.995517507789465,5472.70393371582,8
bloom-176b,h100-80gb,512,8,128,0.0,0.0,625.0144400401041,38.33062564000839,5502.212285995483,8
bloom-176b,h100-80gb,512,8,128,0.0,0.0,609.7744639846496,38.141739441496206,5462.603569030762,8
bloom-176b,h100-80gb,512,8,128,0.0,0.0,645.952065999154,38.29963230454605,5518.867492675781,8
bloom-176b,a100-80gb,512,16,128,1.0238875,0.655825,3418.506453046575,57.074894287117466,10684.735774993896,8
bloom-176b,a100-80gb,512,16,128,1.0238875,0.655825,3652.936478843913,57.41992019901536,10962.972640991213,8
bloom-176b,a100-80gb,512,16,128,1.0238875,0.655825,3811.623759102076,57.34054841042504,11111.358880996704,8
bloom-176b,a100-80gb,512,16,128,1.0238875,0.655825,3381.2021010089666,57.06342613126525,10645.982503890991,8
bloom-176b,a100-80gb,512,16,128,1.0238875,0.655825,3510.128426132724,57.77256566422486,10864.611148834229,8
bloom-176b,h100-80gb,512,16,128,0.0,0.0,1254.849129007198,40.51246988040754,6415.298938751221,8
bloom-176b,h100-80gb,512,16,128,0.0,0.0,1313.25782998465,40.50624466136348,6472.569465637207,8
bloom-176b,h100-80gb,512,16,128,0.0,0.0,1319.3971519940533,40.640405930146045,6497.047185897827,8
bloom-176b,h100-80gb,512,16,128,0.0,0.0,1292.2666299855337,41.09486610780829,6526.608467102051,8
bloom-176b,h100-80gb,512,16,128,0.0,0.0,1326.4693300006911,41.77570361075703,6647.55129814148,8
bloom-176b,a100-80gb,512,32,128,0.0,0.0,5760.587164899334,65.94285981245632,14168.451070785522,8
bloom-176b,a100-80gb,512,32,128,0.0,0.0,5456.436102977023,65.3758239584029,13792.5546169281,8
bloom-176b,a100-80gb,512,32,128,0.0,0.0,5782.002554042265,66.34786344265316,14241.588354110718,8
bloom-176b,a100-80gb,512,32,128,0.0,0.0,5944.207950029522,65.35776979729944,14276.873111724854,8
bloom-176b,a100-80gb,512,32,128,0.0,0.0,5920.494254911318,65.38046831925085,14255.789518356323,8
bloom-176b,h100-80gb,512,32,128,0.0,0.0,2475.947842991445,46.42328372872324,8399.206399917603,8
bloom-176b,h100-80gb,512,32,128,0.0,0.0,2521.9093060004525,45.58800582088325,8338.274240493774,8
bloom-176b,h100-80gb,512,32,128,0.0,0.0,2551.24124098802,45.7242819275267,8384.503364562988,8
bloom-176b,h100-80gb,512,32,128,0.0,0.0,2468.5237639932893,46.32448625666508,8378.734827041626,8
bloom-176b,h100-80gb,512,32,128,0.0,0.0,2582.363419001922,45.84156714267956,8430.31930923462,8
bloom-176b,a100-80gb,512,64,128,0.0,0.0,10958.23745499365,96.91415043679748,23330.063343048096,8
bloom-176b,a100-80gb,512,64,128,0.0,0.0,11280.44552798383,96.40627946176632,23586.81273460388,8
bloom-176b,a100-80gb,512,64,128,0.0,0.0,10687.635144917294,96.58297453273646,23016.12591743469,8
bloom-176b,a100-80gb,512,64,128,0.0,0.0,11251.82795501314,96.38672798146004,23555.718898773197,8
bloom-176b,a100-80gb,512,64,128,0.0,0.0,12213.42296898365,96.86901416138224,24577.890634536743,8
bloom-176b,h100-80gb,512,64,128,0.0,0.0,4857.159321021754,63.82134215911763,13013.17310333252,8
bloom-176b,h100-80gb,512,64,128,0.0,0.0,4987.154134956654,63.77232612493837,13134.754180908203,8
bloom-176b,h100-80gb,512,64,128,0.0,0.0,4996.45071401028,64.0813204433263,13185.4829788208,8
bloom-176b,h100-80gb,512,64,128,0.0,0.0,5159.596380020957,63.31152585610072,13248.799800872805,8
bloom-176b,h100-80gb,512,64,128,0.0,0.0,5025.154927978292,65.1925841642463,13353.42526435852,8
bloom-176b,a100-80gb,128,1,128,0.690925,0.63703125,83.31758691929281,47.17379033301524,6076.783418655396,8
bloom-176b,a100-80gb,128,1,128,0.690925,0.63703125,82.05815404653549,47.34063067466138,6096.711158752441,8
bloom-176b,a100-80gb,128,1,128,0.690925,0.63703125,79.66843713074923,47.61210048761894,6128.815650939941,8
bloom-176b,a100-80gb,128,1,128,0.690925,0.63703125,70.66016411408782,47.66614240132213,6126.564502716064,8
bloom-176b,a100-80gb,128,1,128,0.690925,0.63703125,70.83878293633461,47.99155836675581,6168.143510818481,8
bloom-176b,h100-80gb,128,1,128,0.0,0.0,48.116411024238914,35.17928509743825,4518.982172012329,8
bloom-176b,h100-80gb,128,1,128,0.0,0.0,49.46382396155968,35.744251532564455,4591.994762420654,8
bloom-176b,h100-80gb,128,1,128,0.0,0.0,48.78958797780797,35.63591805433371,4577.5909423828125,8
bloom-176b,h100-80gb,128,1,128,0.0,0.0,47.522471053525805,35.893150195057736,4608.956813812256,8
bloom-176b,h100-80gb,128,1,128,0.0,0.0,48.28443902079016,35.739242111142055,4590.133428573608,8
bloom-176b,a100-80gb,256,1,128,0.723353125,0.636434375,99.16399419307707,47.6686521304962,6155.689716339111,8
bloom-176b,a100-80gb,256,1,128,0.723353125,0.636434375,99.3668120354414,47.69721100524831,6159.512519836426,8
bloom-176b,a100-80gb,256,1,128,0.723353125,0.636434375,98.90474495477974,47.70669789515495,6160.283327102661,8
bloom-176b,a100-80gb,256,1,128,0.723353125,0.636434375,99.9848220963031,47.85920385505975,6180.663585662842,8
bloom-176b,a100-80gb,256,1,128,0.723353125,0.636434375,98.79384702071548,48.26122450121627,6230.469942092896,8
bloom-176b,h100-80gb,256,1,128,0.0,0.0,51.48974905023351,35.99822709170046,4626.687526702881,8
bloom-176b,h100-80gb,256,1,128,0.0,0.0,51.17948295082897,36.172899038541885,4648.470640182495,8
bloom-176b,h100-80gb,256,1,128,0.0,0.0,50.838718947488815,36.10402768419132,4639.398813247681,8
bloom-176b,h100-80gb,256,1,128,0.0,0.0,50.58450397336856,36.20070371617321,4651.362657546997,8
bloom-176b,h100-80gb,256,1,128,0.0,0.0,51.63520498899743,36.15448040398219,4646.5003490448,8
bloom-176b,a100-80gb,512,1,128,0.87645,0.6349171874999999,174.10922795534134,48.739721153415445,6367.329359054565,8
bloom-176b,a100-80gb,512,1,128,0.87645,0.6349171874999999,173.68607898242772,48.89436367730514,6386.5368366241455,8
bloom-176b,a100-80gb,512,1,128,0.87645,0.6349171874999999,173.8100030925125,48.93792824871017,6392.416715621948,8
bloom-176b,a100-80gb,512,1,128,0.87645,0.6349171874999999,174.38230104744434,48.60113139308285,6349.849224090576,8
bloom-176b,a100-80gb,512,1,128,0.87645,0.6349171874999999,173.75681595876813,48.76417296711268,6369.895458221436,8
bloom-176b,h100-80gb,512,1,128,0.0,0.0,77.13962200796232,36.113174168363685,4667.148113250732,8
bloom-176b,h100-80gb,512,1,128,0.0,0.0,75.17364900559187,35.866533130623665,4633.224248886108,8
bloom-176b,h100-80gb,512,1,128,0.0,0.0,76.44850300857797,35.55547339909556,4595.273494720459,8
bloom-176b,h100-80gb,512,1,128,0.0,0.0,75.49105503130704,36.17727464774448,4673.201560974121,8
bloom-176b,h100-80gb,512,1,128,0.0,0.0,75.32607298344374,36.149362725018726,4670.058965682983,8
bloom-176b,a100-80gb,1024,1,128,1.006653125,0.6240203125,287.7521279733628,48.45628152806752,6445.922613143921,8
bloom-176b,a100-80gb,1024,1,128,1.006653125,0.6240203125,292.82168205827475,48.80258237840388,6494.934797286987,8
bloom-176b,a100-80gb,1024,1,128,1.006653125,0.6240203125,289.1913990024477,49.00450500160984,6517.040729522705,8
bloom-176b,a100-80gb,1024,1,128,1.006653125,0.6240203125,289.1751390416175,48.79216129128917,6490.007162094116,8
bloom-176b,a100-80gb,1024,1,128,1.006653125,0.6240203125,289.41975301131606,48.79685677221324,6490.6980991363525,8
bloom-176b,h100-80gb,1024,1,128,0.0,0.0,133.06987698888406,35.481548845203314,4644.227504730225,8
bloom-176b,h100-80gb,1024,1,128,0.0,0.0,133.83941596839577,35.82293909285071,4688.445091247559,8
bloom-176b,h100-80gb,1024,1,128,0.0,0.0,132.19939300324768,35.71640687039503,4674.029588699341,8
bloom-176b,h100-80gb,1024,1,128,0.0,0.0,132.617557013873,35.366008175522325,4629.158735275269,8
bloom-176b,h100-80gb,1024,1,128,0.0,0.0,132.23460101289675,35.43053647387758,4635.964393615723,8
bloom-176b,a100-80gb,2048,1,128,1.021359375,0.61398125,539.4274408463389,49.35777988871487,6814.432621002197,8
bloom-176b,a100-80gb,2048,1,128,1.021359375,0.61398125,539.8256690241396,49.40333226548992,6821.046590805054,8
bloom-176b,a100-80gb,2048,1,128,1.021359375,0.61398125,540.4118611477315,49.075660963110096,6779.788494110107,8
bloom-176b,a100-80gb,2048,1,128,1.021359375,0.61398125,540.8999151550233,49.27665715868489,6805.08279800415,8
bloom-176b,a100-80gb,2048,1,128,1.021359375,0.61398125,540.599854895845,49.42556142469677,6823.878049850464,8
